Cepheid ID,Galaxy_ID,Period,Apparent Magnitude
XYZ295625,NGC4411,4.499335067406246,30.52069177831068
XYZ819914,NGC4517A,5.93921491467396,12.43629902098182
XYZ557774,PGC038754,3.12577347108109,30.781778304774406
XYZ557777,NGC4536,23.585720222541397,14.340481270802087
XYZ557779,PGC040424,9.575672275192701,30.052318569453167
XYZ754389,PGC039564,10.19503004264844,29.60995884627417
XYZ590552,UGC08011,3.269202141121073,30.685286692873795
XYZ361184,PGC043580,3.5623988862734506,30.502897808590223
XYZ852705,UGC07424,6.082448844317219,30.256405091132063
XYZ131812,NGC4598,3.5023988708138245,30.74434026107792
XYZ721639,PGC040434,12.276257916532682,29.524866004583227
XYZ787182,PGC1133831,4.076552955365661,30.514970727189404
XYZ295668,NGC4222,71.19471978938668,28.395065386453496
XYZ492278,IC3017,9.815720175927666,29.751417757471504
XYZ918263,PGC040511,11.541629241418766,29.703261508585367
XYZ721688,IC3099,9.616065144101487,29.87100679199121
XYZ557850,PGC040957,33.29474444138157,28.882408144969716
XYZ623395,NGC4412,5.350731200768624,30.32788583701327
XYZ688935,PGC040732,9.471812899747961,29.9477525644367
XYZ951084,PGC039639,7.653618965414946,29.849547100908996
XYZ197421,NGC4808,3.9978015605914377,30.610235484779086
XYZ426799,PGC042110,4.619233506348462,30.52050838568948
XYZ426802,PGC1289726,4.547822373389713,30.240995689903265
XYZ525107,NGC4591,5.240485535171876,30.40936036695043
XYZ131891,PGC042679,6.0531740861413,30.27405111014864
XYZ951095,PGC039542,33.63455238010714,28.92777658290153
XYZ328507,PGC042072,23.791904999032678,29.229271885714702
XYZ164669,IC3120,4.079965379034566,30.555989871484137
XYZ262974,PGC1227738,4.136326630129658,30.10802503491731
XYZ820032,PGC1204412,5.523232807059379,30.22421254618277
XYZ230213,PGC1120414,49.237022193334795,28.659951171354486
XYZ492361,LSBVCC378,9.821082485687576,29.530842963081707
XYZ820044,NGC4429,5.430254919079112,30.184379403762232
XYZ688982,IC3665,4.689260525267377,30.32855657051703
XYZ721752,PGC041124,9.40879784321368,29.777104264484393
XYZ230236,AGC220133,3.7619886527549986,30.707797128515168
XYZ197474,PGC038859,26.67960072308009,29.17869949241815
XYZ852843,PGC039584,19.020311062810464,29.20364408143653
XYZ656237,PGC038844,3.7084981886494215,30.472787008544877
XYZ557938,NGC4660,11.782481328120754,29.70752908509454
XYZ328567,PGC041156,1.4080360246277588,31.368796421969257
XYZ295812,PGC040814,11.178575240294702,30.073522380132275
XYZ197522,PGC039757,1.964474896054499,30.994509759618907
XYZ656278,EVCC1002,1.3777314372524396,9.802129078252303
XYZ820120,EVCC0259,2.8406895280378426,30.502280502184142
XYZ131992,PGC2806992,4.881449725551321,30.350664966272863
XYZ918426,PGC042442,5.117931424617174,30.456011063970468
XYZ459678,PGC1441122,12.643984265247235,30.04707463740426
XYZ361391,IC3292,7.805904736258245,29.952165956328653
XYZ459702,SDSSJ121443.03+103159.1,9.114617439799458,29.918589901890428
XYZ820165,NGC4387,15.302893066936612,29.422500422518397
XYZ623562,PGC040037,84.13737643953657,9.545310446034371
XYZ394192,PGC041345,6.635208380134619,30.05120551388498
XYZ754641,NGC4277,15.93713693919225,29.41174964461142
XYZ590806,AGC227991,1.881574723381485,31.1900963155016
XYZ984026,PGC041206,10.979232184034721,29.652074610552763
XYZ656352,PGC041716,7.271019379941685,30.12104682073051
XYZ426981,AGC232135,5.506356737162398,9.487974995778472
XYZ918509,PGC039230,21.006623593407046,29.067471949759096
XYZ918511,RFGC2284,13.144058283371306,29.611010696724772
XYZ885755,PGC040838,5.106715900195308,9.587532556406778
XYZ459772,SDSSJ114957.11+161743.6,5.264278831305053,12.31659284032559
XYZ918523,UGC08382,7.038884366621629,30.11001864524197
XYZ394240,NGC4733,4.189137056316586,30.587559965944756
XYZ230404,PGC040712,11.514276953923936,29.835173447302424
XYZ459781,NGC4762,5.3056088193408755,30.16602554081441
XYZ427015,NGC4116,10.605514465962088,29.95622740592677
XYZ984086,PGC039144,18.9367719670779,29.546142771023227
XYZ754712,PGC039621,13.986880119373604,29.35778345466616
XYZ459805,PGC083546,56.55686268099242,28.59807372448906
XYZ394270,NGC4486B,2.108813868361875,31.064891882135456
XYZ328735,PGC042087,17.16216287426834,29.591833887153456
XYZ623652,NGC4455,8.493409290543301,30.191674129934256
XYZ459813,KKH80,1.5728722807206792,31.596410848628317
XYZ754729,PGC043119,11.25197520675168,29.679963903592682
XYZ623664,PGC042902,11.415826171741346,29.872630438850287
XYZ820290,UGC08032,3.323603705074067,30.732982679262033
XYZ689228,PGC1166504,6.584835325354724,30.194864093689166
XYZ820310,PGC040838,20.828062169076244,10.140627186041133
XYZ492631,NGC4599,7.973245860149431,29.93889296976999
XYZ263257,PGC041325,4.289212313887698,30.459756268211297
XYZ656481,SDSSJ121845.12+061547.3,5.0098593922254695,30.258121142294982
XYZ820322,UGC06747,28.265772869889297,29.18339614605924
XYZ132194,SDSSJ122825.86+111424.9,4.358802287874079,30.401865967255024
XYZ623715,NGC4222,10.465002748845686,5.725904039275999
XYZ361574,UGC07236,7.318133991058594,30.285450992748142
XYZ689255,SDSSJ122155.85+174052.5,4.14178774840509,30.64360861455787
XYZ558183,NGC4629,3.573272943111738,30.660121609063864
XYZ558188,PGC041454,1.5264111262533735,31.480789254261104
XYZ853102,PGC038878,7.75794741056691,7.799119729041905
XYZ230522,PGC086641,14.979200525579863,29.697756448669534
XYZ951419,UGC07138,11.078971513066415,29.721201896700105
XYZ361594,IC3414,4.323959489387556,30.283407423862798
XYZ459903,IC3118,2.0179334616076856,31.061142946002025
XYZ492676,PGC042059,9.846058610870216,7.09372404351868
XYZ590982,PGC1475898,4.243192048850641,30.635987455565573
XYZ230535,AGC227973,7.415757201231897,29.99247633498644
XYZ230538,PGC041137,4.273901715693844,30.465580457518005
XYZ230540,PGC041782,18.85168127757821,29.337018980420872
XYZ918671,PGC039265,5.815472822339493,30.1678647659908
XYZ197777,PGC1172855,4.03702122019679,30.49182619223696
XYZ296082,NGC4343,4.810614272394538,30.06810265828434
XYZ689317,PGC041805,44.73838635280271,28.605585623575134
XYZ623788,SDSSJ114717.56+162004.5,0.706894345835653,31.832358067212226
XYZ165040,PGC1215961,2.2323106311134553,31.205528428693693
XYZ263344,IC3096,8.314158318196393,30.024336059453027
XYZ296117,IC3227,6.0146816962225,30.331875036592646
XYZ656566,PGC040462,3.594888094755637,30.45843334010969
XYZ984254,NGC4316,1.0937919280971486,31.460240725005885
XYZ296132,AGC227927,1.4538378981255233,8.264644301313837
XYZ787654,IC3414,8.379436348379164,29.716271163439494
XYZ394438,IC3311,6.054204367309786,30.201518633987575
XYZ689353,IC0769,19.74219050302394,29.25190543794919
XYZ361681,AGC229124,7.608103772695495,30.08686666476292
XYZ754910,PGC1415716,81.65215546321923,7.587154510038669
XYZ623838,NGC4598,11.419527973525364,29.6574094634496
XYZ918776,IC3355,5.4054823488624555,30.41384921290861
XYZ263425,IC3430,8.942959906427099,29.85667707436083
XYZ754954,AGC742507,6.0566863492956085,30.06620852997708
XYZ558348,PGC039488,7.651173879790656,30.121123442339364
XYZ591121,PGC040461,4.502955604362858,30.400091701446275
XYZ984349,IC3461,13.731940389651195,29.648716268944145
XYZ558379,NGC4424,1.775622642021394,31.220146435468585
XYZ558380,SDSSJ121811.60+043840.2,2.4664436261195597,31.084963057099337
XYZ460083,SDSSJ122243.57+052723.0,5.549111995257782,30.353183832296175
XYZ492861,PGC043888,2.737261445731855,30.836692259050437
XYZ460095,PGC041917,6.926637774313773,29.988199710030727
XYZ460097,UGC07943,5.454613623816561,30.381206517106975
XYZ820549,PGC039012,13.173646050314257,29.73476693614193
XYZ689478,PGC040835,3.738334764183865,30.846258799876118
XYZ394568,PGC041356,9.572688898767396,29.512896957363786
XYZ394586,PGC1292491,11.442341230116588,29.91840269781402
XYZ394591,PGC043019,15.001891019460768,29.359067713462203
XYZ361824,NGC4273,5.529259129449106,30.251774243923986
XYZ132454,PGC135809,13.780756025933501,29.58098567464388
XYZ853354,NGC4416,8.237037810174344,30.074613957132826
XYZ787826,PGC038771,9.011066451013134,29.991626999582397
XYZ492920,IC0781,5.9780878894442475,9.885708976951758
XYZ984441,KK173,1.8688225885726575,31.13334894178239
XYZ132480,IC3328,4.136264296665692,30.506072220810076
XYZ460171,PGC041994,7.88688966774953,29.997489151640494
XYZ820622,IC3518,10.39899959072318,29.855535151026825
XYZ230799,PGC1374673,8.389319248961938,29.96897909671807
XYZ394642,SDSSJ124637.60+221446.8,2.7364010742985183,7.762804097385992
XYZ918931,NGC4239,0.9259038414090981,31.673028471870534
XYZ820628,PGC1183373,12.338951370944066,29.660021195717167
XYZ853402,AGC219628,4.266049245936855,30.3365722056736
XYZ853408,IC3637,20.966262561691572,29.409846626754874
XYZ951724,PGC1376175,23.647473293925227,29.12284083101052
XYZ722349,NGC4387,4.9991541348422,30.41748195244302
XYZ984494,AGC221089,12.958941341587245,29.618592897479086
XYZ853430,SDSSJ122358.19+072701.7,2.1535511291182856,30.854658987019114
XYZ656827,VCC565,4.39211368935513,30.269206710179827
XYZ329148,PGC038947,25.116471400592538,6.824125365439162
XYZ263612,PGC1177211,5.418870206715285,30.36441152719428
XYZ460230,PGC1193160,4.18861137892998,6.82920008259509
XYZ132564,IC3473,12.438452226094697,29.45338197310379
XYZ525781,PGC043180,5.8800782667926095,30.227967161566593
XYZ951766,Mrk51,4.937776005538649,30.41720978067905
XYZ656853,UGCA298,14.186575495526633,29.492938350425923
XYZ329182,PGC1186061,4.341962060363784,30.334862608972134
XYZ394727,IC3097,11.317434258115721,29.798287245189425
XYZ198119,PGC041182,6.720071478571869,30.037790317211293
XYZ755178,UGC07038,10.914715008109404,29.712223456697938
XYZ787960,PGC040408,2.7826803027811797,30.689272436134477
XYZ689658,PGC039727,7.165658686910758,11.312665715701833
XYZ624122,PGC040867,10.368156519076068,29.68024870812266
XYZ132605,NGC4571,1.187962006039406,31.58848473920947
XYZ263682,IC3571,4.371469179989371,30.609238501014215
XYZ230926,AGC226061,9.511365859559685,29.72724349645259
XYZ198161,PGC040604,35.3280998799995,28.994173915478598
XYZ853522,PGC038980,16.423804187959014,29.296318749417008
XYZ624146,PGC040547,6.375344859323182,30.214108896092377
XYZ656913,PGC039996,3.0742970303832804,30.70589721924458
XYZ525846,PGC041507,6.310357461332602,29.969681618910197
XYZ755223,NGC4380,2.585757700702495,30.70815255611411
XYZ722456,NGC4533,10.782630132818614,29.657573321189275
XYZ689692,NGC4365,2.8782451648528053,30.679102037032578
XYZ427553,PGC039813,5.516212318313345,30.172535443948238
XYZ951847,AGC225874,7.396819941151693,30.46716161494053
XYZ951860,PGC043739,6.500379996961996,30.302023950807627
XYZ722486,IC0796,12.925525553379563,29.55801182619915
XYZ460342,PGC042110,33.60705849928064,28.98045523529401
XYZ886331,PGC038837,24.471735492087063,29.303097360775375
XYZ591420,PGC040670,5.8624946693081394,15.083261166177362
XYZ984644,PGC042571,5.470992718037145,30.515999016627266
XYZ722502,PGC039008,5.348763673711708,30.12557247687914
XYZ230987,PGC1120391,4.81907364706042,30.469526216487722
XYZ296523,SDSSJ124142.58+243105.0,11.2848102746969,29.585859844744608
XYZ591454,NGC4356,5.02499427289546,30.507636595319646
XYZ329315,PGC041336,10.769286385349425,29.896899634548426
XYZ722556,PGC043211,6.168460496808624,30.054338982885387
XYZ132747,AGC229200,8.622635209945587,30.052665378943747
XYZ132752,PGC042602,9.247728032476473,29.789858391330135
XYZ231059,AGC732281,2.748637765695133,30.732105612592633
XYZ984727,PGC1143451,4.688422405338452,30.53191971123021
XYZ722584,PGC041458,10.267991965671794,8.676265280645445
XYZ984732,PGC038844,5.141248385451189,30.297967888073
XYZ231070,SDSSJ124101.06+094306.4,4.101774870880851,30.729282672402107
XYZ853662,PGC044685,13.305349388170951,9.663472233875549
XYZ591521,NGC4565,5.580913004232362,30.051600249461227
XYZ624300,PGC042754,3.4016890373635698,14.07612304809821
XYZ329389,PGC039260,40.2054260677787,28.537255147663146
XYZ460462,PGC040844,6.677479002249808,29.949200520098003
XYZ755372,PGC040834,4.24672362447088,30.502736517831117
XYZ886464,AGC229053,6.943458882268883,30.029169631350833
XYZ919233,PGC042087,3.3480566109539507,30.626444602949334
XYZ657090,EVCC0580,22.77717011450669,29.474784597784684
XYZ100035,PGC040200,8.987905330299998,8.561884571755517
XYZ624344,PGC040274,31.844897472064254,9.570339489034751
XYZ362200,PGC039565,40.53974299239331,28.83331234295959
XYZ952026,NGC4281,9.298094583525994,29.857593219458472
XYZ100060,AGC224696,3.828595239518854,30.584643830870807
XYZ296673,EVCC1111,5.888499412731571,30.28314247324494
XYZ886502,PGC1538667,18.77921984481987,29.240619181111732
XYZ198378,PGC042046,15.383599853414742,29.54156119171304
XYZ460524,PGC1139671,21.092692301472827,29.486312352998354
XYZ558831,SDSSJ122933.64+131145.6,3.759177291828717,30.706819875271457
XYZ853745,IC3652,5.642195091884762,30.20357217086471
XYZ165621,PGC042218,13.317974704421724,29.550085272007223
XYZ788215,PGC041084,3.4115843387849645,30.88906874385867
XYZ100092,PGC1519757,5.903271992244504,30.402590499292266
XYZ657150,IC3096,5.347867537060803,30.16619291180678
XYZ886532,PGC041336,6.689898172835488,30.142039301528193
XYZ722698,PGC042114,9.739343258632413,30.010155112437438
XYZ591627,PGC039928,23.432858059595258,8.98288391507505
XYZ362252,PGC040424,12.971200116738226,30.01694168248709
XYZ198416,PGC1368352,7.346350674472706,29.84782182665003
XYZ984852,IC3718,2.418652333256919,30.886982492613786
XYZ460567,PGC093119,14.99414058567633,29.343980706677645
XYZ165656,IC3540,5.714401236137851,30.428442058671504
XYZ526112,PGC1159978,4.143606044955657,30.71054046791902
XYZ558883,NGC4564,15.3721417615169,29.59924669509
XYZ821038,AGC220354,16.667249044778313,8.873400977511668
XYZ362290,SDSSJ122933.64+131145.6,14.372946478031258,12.281184645417742
XYZ722743,UGCA294,16.61485944998711,29.566950556437355
XYZ526135,SDSSJ114843.14+171053.1,4.0472990909292115,30.53692866438061
XYZ755517,PGC042087,8.947806727706723,30.074765708756594
XYZ788287,PGC3294258,5.01728535726824,30.23414790344503
XYZ132950,NGC4119,3.0778828660826636,30.85065378067322
XYZ919398,UGC08055,3.6074217474484693,30.483659396744788
XYZ886634,NGC4474,1.5582329479915014,31.245840252458112
XYZ624501,PGC039080,6.242785995073124,30.457657446218374
XYZ362358,UGC07035,5.650470017312605,30.172182911588173
XYZ657272,NGC4809,20.95954028504516,29.192226018761982
XYZ100219,AGC732250,10.313704110371079,29.72256139739084
XYZ460669,PGC039052,9.70026878342492,29.853338229484248
XYZ853889,IC3617,23.61347785254576,29.30536393611273
XYZ460675,UGC07423,2.6923590004177043,30.88223369968755
XYZ264069,SDSSJ120950.58+125411.4,3.9225160052201713,30.48832864231884
XYZ362375,PGC3294456,1.821385578330251,31.508434742395934
XYZ657291,PGC040917,5.456689188654389,30.21442732815279
XYZ362383,NGC4747,4.017258974954607,30.477808366523533
XYZ329617,SDSSJ124142.58+243105.0,4.715278053296984,30.191727709618014
XYZ657303,NGC4352,4.935179450601435,30.23819372189415
XYZ329625,PGC042143,32.39254418293343,29.05815564686442
XYZ100254,PGC040094,7.308942795040099,29.963559587026396
XYZ690079,IC3478,7.836743347044072,29.950841221743914
XYZ985011,NGC4064,2.4219920266226778,30.80133065915995
XYZ526259,NGC4519A,10.317926691332175,29.713305022376392
XYZ985016,IC3591,3.2529965882176706,30.97124206356901
XYZ722882,SDSSJ124354.11+163250.5,9.1692538019066,30.004993701286566
XYZ460741,NGC4388,27.84792147631942,29.116842348321182
XYZ460742,NGC4378,4.287326336252569,30.35150010104478
XYZ264137,IC3501,18.17452073677002,29.557893175419967
XYZ165834,IC0776,51.78357974752706,28.463259106154997
XYZ493519,PGC040867,3.4810376794573967,30.700619600857266
XYZ591835,NGC4733,35.55278181026879,29.09023800835714
XYZ100335,NGC4647,20.203335290987976,29.25590126156658
XYZ329712,AGC225874,8.318972596756515,29.845723291935556
XYZ853999,NGC4640,9.530235105544934,9.76625779412269
XYZ395254,SDSSJ121746.61+052236.2,1.4361688860893764,31.075483521604816
XYZ296959,IC3518,5.5568268589990915,11.369285447198052
XYZ362496,IC3625B,28.908019901998756,28.927094353408272
XYZ362500,PGC1122171,5.608952898519994,30.194520290865306
XYZ198661,PGC041544,3.399598026771085,30.633401256998663
XYZ362504,PGC1207559,6.188024771584932,29.99990488453302
XYZ559112,PGC042566,3.2936098519747383,9.27636893272878
XYZ985104,Mrk772,3.8798931955498603,30.710256283374964
XYZ886803,UGC07857,9.222647740084808,29.959323158239723
XYZ329748,PGC041395,17.435618174522226,29.371905260935694
XYZ821267,PGC1728559,31.19338313365466,29.176117707254367
XYZ591894,PGC1142295,11.254950169666841,29.732562755833957
XYZ919575,UGC07249,8.347873365964821,29.89485305049174
XYZ395290,NGC4808,4.145602583060151,8.427051197148561
XYZ133147,PGC038926,117.01298265110024,27.887769452497864
XYZ133148,PGC039532,1.2357595968650146,31.38246987720222
XYZ460831,PGC043580,8.351860312747336,29.819371296445944
XYZ395296,PGC039652,7.420821793685994,29.96438461996542
XYZ591905,UGC07184,2.2786619236439094,30.758519431254378
XYZ100386,PGC041744,33.52674492133596,28.93998596029064
XYZ493600,AGC227897,4.071698088079974,30.591245702138984
XYZ952361,EVCC0819,4.7983270284352635,30.392758255964342
XYZ133173,AGC227897,2.2170190084708614,30.849645438443755
XYZ788533,PGC040083,10.984508715993693,29.735770384368983
XYZ100418,NGC4342,3.290903812324634,30.549436857187203
XYZ100419,PGC041782,4.485780521800598,9.078066811452945
XYZ297031,NGC4659,7.168486542695169,30.065364899604795
XYZ723020,SDSSJ121727.85+071937.6,4.529571689466777,30.463288242933523
XYZ657487,PGC042723,7.573067045621367,30.017096115813413
XYZ198737,NGC4519,2.466432701212403,30.913405249641777
XYZ231508,PGC1143249,5.371316350441991,30.46279540487748
XYZ985173,PGC042265,7.117340880491731,29.85636087351957
XYZ493655,AGC219539,5.637654440959608,30.385686608948365
XYZ395355,PGC1234100,1.8175226027240083,31.044872468599806
XYZ690271,PGC1410554,7.974336964985511,8.902839219480548
XYZ362600,PGC040424,3.742640731385127,30.650833674087533
XYZ100461,NGC4430,4.977348145202129,7.161956963548036
XYZ329839,PGC042571,16.695022809725327,29.597310888513277
XYZ788592,SDSSJ121210.92+025255.6,13.846194011107752,29.703133198715037
XYZ854129,PGC040437,6.481072819124461,30.257779571292502
XYZ329846,PGC040617,2.4213583920296324,30.653029194167203
XYZ821371,PGC040670,2.891413262859393,30.850490446518496
XYZ460927,NGC4287,6.07407588460583,30.062122715360964
XYZ133248,PGC039647,2.83294671835293,30.963100298340414
XYZ493701,IC3586,2.0949995722706802,31.16028342027296
XYZ559242,PGC041574,5.728526702975006,8.701343093724752
XYZ559254,NGC4330,4.486204627360267,30.31048113964157
